Surface_Code,Court_Code,Series_Code,Round_Code,Best of,Rank_1,Rank_2,Rank_Diff
1,0,6,1,3,68,10,-58
3,0,2,0,5,44,20,-24
3,0,0,1,3,50,83,33
2,0,3,0,3,48,93,45
3,0,2,3,5,12,7,-5
3,0,2,2,5,89,144,55
3,0,5,4,3,24,61,37
3,1,0,0,3,83,73,-10
3,0,6,1,3,8,47,39
1,0,2,4,5,27,3,-24
2,0,0,2,3,93,18,-75
1,0,3,0,3,95,135,40
3,1,1,0,3,107,7,-100
3,0,3,0,3,50,77,27
3,1,6,2,3,14,9,-5
2,0,1,0,3,94,147,53
2,0,0,6,3,17,26,9
1,0,5,1,3,99,37,-62
3,0,3,0,3,2,96,94
3,0,1,0,3,32,14,-18
3,0,0,0,3,53,74,21
3,0,1,0,3,11,32,21
3,1,3,1,3,285,21,-264
3,0,2,4,5,16,15,-1
2,0,2,0,5,81,124,43
3,0,0,0,3,133,261,128
1,0,6,0,3,52,42,-10
3,0,6,2,3,1,30,29
3,0,2,2,5,11,22,11
3,0,6,0,3,48,251,203
3,0,2,0,5,321,12,-309
3,0,2,0,5,100,31,-69
1,0,2,0,5,98,21,-77
3,0,2,4,5,89,35,-54
3,0,2,1,5,23,90,67
1,0,2,3,5,20,1,-19
3,0,0,0,3,104,19,-85
1,0,6,1,3,25,45,20
3,0,6,3,3,2,46,44
3,0,2,1,5,137,17,-120
3,0,0,0,3,73,80,7
1,0,2,1,5,14,91,77
2,0,2,2,5,82,103,21
1,0,5,1,3,22,55,33
3,0,4,7,3,7,32,25
3,0,0,4,3,14,71,57
3,0,2,0,5,60,73,13
1,0,3,1,3,122,75,-47
2,0,3,0,3,160,85,-75
1,0,6,1,3,34,13,-21
1,0,3,0,3,179,56,-123
1,1,0,0,3,159,73,-86
3,0,1,4,3,36,4,-32
1,0,0,0,3,96,182,86
3,1,0,1,3,62,93,31
1,1,0,1,3,98,24,-74
0,1,3,0,3,57,140,83
1,0,0,0,3,90,114,24
2,0,0,0,3,334,63,-271
3,1,3,0,3,121,124,3
1,0,3,1,3,119,53,-66
3,1,0,1,3,16,52,36
2,0,2,1,5,7,37,30
1,0,0,1,3,66,136,70
3,0,0,1,3,148,168,20
1,0,2,1,5,15,90,75
3,0,2,3,5,31,11,-20
2,0,3,0,3,31,54,23
1,0,0,1,3,8,67,59
1,0,0,0,3,1285,87,-1198
3,0,2,0,5,48,31,-17
1,0,6,0,3,69,62,-7
1,0,4,0,3,152,99,-53
0,1,3,0,3,104,312,208
3,0,3,5,3,40,84,44
1,0,3,1,3,39,34,-5
1,0,3,0,3,77,136,59
3,1,1,0,3,24,114,90
1,0,3,0,3,69,415,346
2,0,0,0,3,82,172,90
3,0,1,1,3,6,64,58
3,0,0,1,3,34,60,26
1,0,6,7,3,1,15,14
1,0,6,0,3,15,99,84
3,1,0,1,3,18,108,90
3,0,0,0,3,65,42,-23
1,0,0,0,3,133,28,-105
3,0,2,1,5,15,47,32
2,0,0,0,3,40,54,14
3,0,6,2,3,48,14,-34
3,0,5,0,3,62,47,-15
3,0,5,1,3,28,129,101
3,0,5,6,3,11,64,53
0,1,5,1,3,15,22,7
2,0,3,0,3,71,10,-61
1,0,5,0,3,75,61,-14
1,0,6,0,3,167,34,-133
2,0,2,1,5,26,214,188
3,0,1,1,3,12,68,56
3,0,0,0,3,84,64,-20
2,0,3,1,3,60,65,5
3,1,0,0,3,51,49,-2
1,0,5,2,3,57,100,43
1,0,2,3,5,145,20,-125
3,1,3,1,3,56,63,7
3,0,5,0,3,39,26,-13
3,1,0,0,3,32,93,61
1,0,3,5,3,30,113,83
3,0,3,1,3,114,155,41
3,0,6,0,3,42,75,33
3,0,6,0,3,81,70,-11
1,0,1,4,3,6,29,23
3,0,5,0,3,84,309,225
1,0,1,1,3,34,824,790
1,0,3,0,3,122,243,121
1,0,1,1,3,63,23,-40
1,0,6,2,3,21,53,32
3,1,6,0,3,22,50,28
1,0,0,0,3,348,115,-233
1,0,4,0,3,51,162,111
2,0,1,4,3,17,56,39
1,0,0,0,3,59,107,48
3,0,0,1,3,39,266,227
3,0,3,0,3,168,252,84
3,1,7,6,3,5,4,-1
2,0,0,0,3,80,51,-29
1,0,1,1,3,26,56,30
1,0,1,2,3,16,23,7
3,0,6,0,3,64,41,-23
3,0,0,1,3,27,37,10
3,0,0,1,3,40,39,-1
3,0,0,0,3,76,57,-19
3,0,6,2,3,33,9,-24
2,0,2,2,5,44,13,-31
1,0,2,2,5,33,4,-29
1,0,2,1,5,4,54,50
3,0,4,1,3,109,35,-74
1,0,0,0,3,106,52,-54
3,0,3,1,3,30,101,71
3,0,1,6,3,61,20,-41
3,0,3,4,3,18,21,3
1,0,2,0,5,12,93,81
1,0,2,6,5,4,1,-3
3,0,6,1,3,23,57,34
3,0,2,2,5,26,1,-25
3,0,6,2,3,8,14,6
3,0,3,1,3,372,78,-294
2,0,0,7,3,83,15,-68
1,0,3,0,3,463,54,-409
3,0,6,0,3,63,100,37
3,0,2,0,5,32,97,65
1,0,2,0,5,12,71,59
1,0,3,4,3,263,54,-209
1,0,4,2,3,155,86,-69
3,0,6,0,3,16,38,22
1,0,2,0,5,558,121,-437
3,0,1,1,3,17,59,42
1,0,0,0,3,162,133,-29
1,0,6,0,3,120,65,-55
3,0,3,1,3,50,121,71
3,1,3,0,3,25,64,39
3,0,2,1,5,121,1,-120
3,0,2,4,5,18,4,-14
3,0,1,0,3,133,283,150
3,1,3,0,3,17,247,230
3,0,0,7,3,58,69,11
3,0,2,0,5,24,103,79
1,0,3,0,3,16,92,76
3,0,2,0,5,43,9,-34
3,0,6,0,3,52,13,-39
3,0,2,0,5,12,179,167
2,0,0,1,3,77,41,-36
1,0,6,0,3,131,25,-106
3,0,6,4,3,16,10,-6
1,0,2,1,5,12,89,77
3,0,2,0,5,7,920,913
0,1,3,0,3,140,10,-130
3,1,3,0,3,60,66,6
1,0,3,0,3,68,92,24
3,0,5,3,3,44,13,-31
3,0,2,1,5,120,43,-77
3,0,3,1,3,65,36,-29
3,0,5,0,3,94,69,-25
1,0,0,4,3,44,36,-8
3,0,6,1,3,61,7,-54
3,0,1,0,3,57,118,61
1,0,2,0,5,90,8,-82
1,0,1,1,3,65,49,-16
1,0,1,2,3,1,54,53
1,0,6,0,3,62,85,23
1,0,0,1,3,63,54,-9
3,0,3,0,3,310,143,-167
1,0,0,0,3,564,184,-380
3,0,1,1,3,152,19,-133
1,0,3,4,3,152,73,-79
3,1,0,1,3,110,13,-97
1,0,3,7,3,20,17,-3
1,0,6,0,3,27,18,-9
3,0,3,0,3,40,698,658
3,1,0,0,3,61,60,-1
3,0,3,0,3,106,112,6
3,1,6,1,3,13,48,35
3,1,4,0,3,13,145,132
2,0,0,1,3,67,254,187
2,0,2,7,5,13,1,-12
3,0,0,0,3,177,74,-103
0,1,4,4,3,5,40,35
3,0,6,1,3,39,9,-30
1,0,1,0,3,55,108,53
3,0,6,2,3,2,36,34
1,0,0,4,3,38,22,-16
1,0,0,0,3,22,82,60
3,0,5,2,3,38,6,-32
1,0,2,0,5,99,130,31
3,0,1,0,3,44,68,24
0,1,3,0,3,71,33,-38
1,0,6,0,3,19,51,32
3,0,2,0,5,110,23,-87
1,0,3,6,3,15,295,280
3,0,2,0,5,51,64,13
1,0,0,0,3,55,26,-29
2,0,2,1,5,65,19,-46
1,0,3,1,3,65,299,234
1,0,0,1,3,55,68,13
3,1,1,0,3,32,61,29
3,0,6,0,3,103,56,-47
2,0,1,4,3,28,22,-6
1,0,6,0,3,36,14,-22
1,0,6,0,3,51,157,106
1,0,1,0,3,63,137,74
3,0,6,1,3,19,104,85
1,0,5,4,3,52,53,1
1,0,6,1,3,10,82,72
1,0,1,0,3,24,38,14
3,1,3,0,3,11,92,81
1,0,2,0,5,112,21,-91
3,0,3,1,3,83,3,-80
3,0,5,2,3,20,160,140
3,0,2,2,5,33,4,-29
1,0,3,1,3,98,87,-11
1,0,3,1,3,78,13,-65
1,0,2,1,3,93,45,-48
3,1,3,0,3,251,131,-120
3,0,6,1,3,34,132,98
3,0,6,0,3,41,62,21
1,0,0,7,3,5,15,10
3,1,0,7,3,36,38,2
3,0,0,1,3,134,64,-70
3,1,3,0,3,20,678,658
3,0,2,0,5,75,200,125
3,1,0,1,3,65,15,-50
1,0,1,2,3,1,61,60
1,0,0,0,3,67,89,22
1,0,2,1,5,20,68,48
3,0,2,0,5,27,130,103
3,0,0,0,3,80,86,6
1,0,3,4,3,11,24,13
3,0,3,1,3,17,255,238
3,0,0,0,3,48,22,-26
3,0,0,1,3,228,83,-145
3,1,0,0,3,51,68,17
1,0,6,1,3,12,28,16
1,0,3,0,3,69,60,-9
1,0,5,0,3,43,75,32
2,0,2,1,5,5,95,90
0,1,3,0,3,98,84,-14
1,0,3,0,3,47,62,15
3,0,2,6,5,2,4,2
2,0,2,2,5,112,58,-54
1,0,3,0,3,98,93,-5
1,0,3,4,3,51,71,20
3,1,4,1,3,176,97,-79
1,0,0,1,3,69,102,33
1,0,0,0,3,96,30,-66
1,0,6,0,3,84,37,-47
3,0,3,0,3,177,61,-116
3,0,0,1,3,31,80,49
3,1,7,5,3,3,1,-2
3,1,0,0,3,78,91,13
1,0,0,1,3,88,63,-25
2,0,0,0,3,78,70,-8
3,0,2,1,5,27,198,171
2,0,2,6,5,3,1,-2
1,0,4,0,3,68,67,-1
3,1,0,1,3,174,44,-130
1,0,6,0,3,93,43,-50
2,0,0,1,3,45,502,457
3,1,1,0,3,8,56,48
2,0,2,2,5,23,57,34
3,1,0,1,3,67,26,-41
2,0,3,4,3,18,44,26
3,0,0,1,3,23,69,46
3,0,6,0,3,53,35,-18
1,0,3,6,3,53,13,-40
3,0,2,0,5,98,24,-74
3,0,2,0,5,11,70,59
3,1,3,1,3,125,38,-87
3,0,1,2,3,23,29,6
2,0,0,0,3,133,78,-55
3,0,2,0,5,25,437,412
1,0,2,1,5,156,49,-107
3,0,0,1,3,17,126,109
3,0,2,1,5,22,78,56
3,1,0,0,3,49,209,160
3,0,0,1,3,36,190,154
3,1,4,4,3,42,10,-32
1,0,5,0,3,16,46,30
3,0,6,2,3,32,9,-23
3,1,4,0,3,51,278,227
1,0,3,0,3,122,25,-97
2,0,3,0,3,144,169,25
3,1,0,4,3,27,59,32
1,0,3,1,3,103,46,-57
3,0,6,3,3,7,12,5
2,0,2,0,5,131,72,-59
1,0,0,1,3,102,517,415
3,0,2,1,5,7,35,28
3,0,0,1,3,130,94,-36
3,1,0,1,3,43,45,2
3,0,4,1,3,129,22,-107
3,1,1,1,3,34,49,15
1,0,2,0,5,680,9,-671
3,0,3,1,3,100,7,-93
3,0,2,3,5,21,6,-15
1,0,0,0,3,752,58,-694
1,0,1,0,3,61,87,26
3,1,1,6,3,18,15,-3
3,1,3,0,3,15,80,65
3,0,2,1,5,34,86,52
1,0,3,0,3,55,138,83
3,1,0,1,3,32,84,52
1,0,6,0,3,59,77,18
3,0,5,1,3,60,22,-38
1,0,3,0,3,238,130,-108
3,0,4,2,3,32,55,23
1,0,0,0,3,73,71,-2
1,0,0,4,3,23,32,9
3,0,6,0,3,49,21,-28
3,0,3,2,3,169,117,-52
2,0,0,7,3,97,15,-82
1,0,0,0,3,181,87,-94
3,0,6,1,3,34,49,15
3,0,6,0,3,102,61,-41
3,0,4,2,3,42,113,71
3,0,2,1,5,38,6,-32
1,0,3,0,3,100,28,-72
1,0,4,0,3,118,117,-1
3,0,6,0,3,143,65,-78
3,0,3,0,3,11,38,27
1,0,0,0,3,51,64,13
3,1,0,4,3,96,127,31
3,0,5,0,3,21,15,-6
3,0,1,4,3,45,11,-34
1,0,2,1,5,25,53,28
3,0,2,0,5,97,11,-86
1,0,0,6,3,11,23,12
0,1,3,0,3,25,843,818
3,0,1,0,3,40,12,-28
1,0,3,0,3,97,163,66
0,1,3,0,3,67,30,-37
3,0,4,0,3,26,71,45
3,1,1,0,3,23,133,110
3,0,2,0,5,20,76,56
1,0,4,0,3,63,237,174
3,0,2,0,5,5,88,83
1,0,0,4,3,8,104,96
1,0,1,4,3,30,41,11
3,0,2,0,5,17,148,131
1,0,6,1,3,10,21,11
3,0,0,0,3,142,58,-84
3,0,4,1,3,61,40,-21
3,0,0,0,3,87,231,144
3,0,2,1,5,42,258,216
3,0,3,1,3,164,54,-110
3,0,2,0,5,71,4,-67
3,0,6,2,3,3,32,29
1,0,3,0,3,19,34,15
3,1,0,0,3,59,172,113
3,0,2,0,5,102,80,-22
3,1,1,4,3,33,26,-7
1,0,0,0,3,52,76,24
1,0,0,4,3,72,33,-39
3,0,0,0,3,52,82,30
1,0,0,0,3,46,33,-13
3,0,3,0,3,60,198,138
3,0,0,1,3,36,138,102
2,0,2,0,5,79,69,-10
3,0,5,1,3,2,108,106
1,0,0,1,3,60,165,105
2,0,2,2,5,29,152,123
1,0,0,1,3,71,2,-69
1,0,5,1,3,54,3,-51
3,0,6,0,3,76,39,-37
3,0,1,2,3,59,41,-18
3,0,4,1,3,24,456,432
3,0,5,0,3,87,115,28
3,1,0,0,3,262,43,-219
3,1,4,1,3,9,89,80
1,0,0,1,3,69,88,19
2,0,2,0,5,91,84,-7
1,0,6,1,3,104,1,-103
3,1,1,0,3,56,49,-7
1,0,5,0,3,76,59,-17
3,0,0,0,3,385,74,-311
3,0,2,1,5,13,45,32
1,0,0,4,3,50,18,-32
1,0,3,4,3,57,37,-20
2,0,3,0,3,61,27,-34
3,1,4,1,3,30,118,88
3,1,6,1,3,23,12,-11
1,0,0,0,3,46,131,85
2,0,0,0,3,87,93,6
1,0,3,7,5,10,3,-7
3,0,2,0,5,60,113,53
3,1,0,6,3,114,44,-70
3,0,5,0,3,106,41,-65
3,0,4,0,3,93,89,-4
3,0,5,7,5,31,1,-30
3,0,1,0,3,16,58,42
3,0,4,1,3,128,103,-25
3,0,0,0,3,86,67,-19
3,1,3,0,3,69,115,46
3,0,2,1,5,15,78,63
1,0,3,0,3,80,61,-19
3,0,3,1,3,30,150,120
3,0,2,0,5,108,18,-90
3,0,1,1,3,60,125,65
3,0,3,4,3,100,175,75
3,0,6,0,3,70,36,-34
1,0,0,0,3,35,78,43
3,0,0,0,3,621,127,-494
3,0,0,1,3,114,27,-87
3,0,6,0,3,26,46,20
3,0,2,0,5,73,28,-45
1,0,3,2,3,10,40,30
1,0,2,1,5,34,71,37
3,0,0,0,3,370,76,-294
1,0,0,4,3,78,8,-70
3,0,0,0,3,33,218,185
1,0,3,0,3,112,120,8
1,0,0,1,3,71,59,-12
3,0,3,4,3,148,65,-83
1,0,0,1,3,77,70,-7
3,1,1,0,3,109,29,-80
3,0,0,0,3,118,79,-39
3,0,0,1,3,31,91,60
1,0,2,1,5,9,47,38
1,0,3,0,3,87,73,-14
2,0,0,1,3,91,28,-63
3,0,5,2,3,70,33,-37
3,0,6,2,3,16,49,33
3,1,0,0,3,72,808,736
3,0,0,0,3,55,22,-33
1,0,2,1,5,95,158,63
3,0,0,4,3,75,26,-49
3,1,3,1,3,98,39,-59
3,1,0,0,3,45,174,129
3,0,4,1,3,143,17,-126
3,0,6,0,3,26,129,103
1,0,3,1,3,107,136,29
0,1,3,4,3,37,10,-27
3,0,0,4,3,62,17,-45
1,0,0,1,3,5,117,112
1,0,0,1,3,46,135,89
3,0,0,1,3,9,74,65
3,0,0,1,3,33,125,92
1,0,4,6,3,39,25,-14
3,0,1,1,3,42,41,-1
3,1,0,1,3,40,64,24
3,1,1,0,3,55,31,-24
1,0,0,0,3,106,74,-32
3,0,0,0,3,31,72,41
1,0,1,1,3,43,71,28
3,0,1,0,3,51,101,50
1,0,0,1,3,47,77,30
1,0,5,1,3,7,79,72
1,0,3,1,3,101,78,-23
1,0,2,1,5,88,59,-29
3,0,0,4,3,11,33,22
1,0,3,6,3,20,77,57
1,0,2,0,5,39,60,21
3,1,0,6,3,26,23,-3
1,0,2,1,5,75,22,-53
1,0,0,1,3,40,180,140
2,0,2,3,5,6,19,13
3,0,5,0,3,38,48,10
1,0,0,4,3,59,4,-55
3,0,2,0,5,40,66,26
0,1,5,1,3,9,45,36
1,0,6,0,3,33,42,9
3,0,3,0,3,3,447,444
3,0,0,0,3,50,90,40
3,0,1,0,3,72,99,27
3,0,2,0,5,104,37,-67
3,1,0,4,3,138,31,-107
3,0,5,1,3,8,14,6
2,0,2,2,5,35,6,-29
1,0,4,1,3,59,162,103
3,0,3,2,3,22,117,95
3,0,4,2,3,39,57,18
2,0,3,2,3,15,22,7
1,0,3,1,3,142,16,-126
3,1,1,1,3,80,57,-23
3,0,6,1,3,4,32,28
3,0,1,0,3,103,57,-46
3,0,6,1,3,93,33,-60
3,0,5,1,3,70,53,-17
3,1,3,0,3,104,69,-35
3,1,4,1,3,36,23,-13
3,0,0,1,3,62,119,57
3,0,2,0,5,31,13,-18
1,0,2,1,5,79,9,-70
3,0,4,4,3,596,1,-595
3,0,6,1,3,58,24,-34
2,0,2,0,5,76,9,-67
1,0,5,0,3,8,44,36
3,0,6,0,3,96,126,30
3,1,1,0,3,21,8,-13
1,0,3,1,3,146,40,-106
3,1,4,4,3,30,46,16
1,0,3,4,3,123,110,-13
1,0,5,1,3,63,52,-11
1,0,0,0,3,65,112,47
1,0,3,0,3,108,258,150
1,0,6,0,3,11,79,68
0,1,5,0,3,35,31,-4
3,0,5,0,3,20,7,-13
1,0,0,0,3,113,51,-62
3,1,1,1,3,29,14,-15
1,0,1,0,3,72,36,-36
3,0,0,4,3,65,54,-11
3,0,2,1,5,43,31,-12
3,1,0,4,3,5,47,42
2,0,0,0,3,130,93,-37
3,1,0,1,3,19,49,30
3,0,2,0,5,86,27,-59
1,0,3,0,3,7,31,24
3,0,5,2,3,22,61,39
1,0,6,0,3,17,105,88
3,0,5,0,3,51,261,210
1,0,6,6,3,2,1,-1
3,0,0,6,3,32,22,-10
3,1,0,0,3,97,46,-51
2,0,0,0,3,129,33,-96
3,0,3,0,3,351,134,-217
3,0,2,0,5,62,56,-6
2,0,2,0,5,67,66,-1
1,0,0,1,3,142,455,313
2,0,2,0,5,156,10,-146
3,0,0,4,3,70,62,-8
3,0,2,0,5,101,185,84
2,0,3,1,3,73,36,-37
3,0,2,0,5,13,82,69
3,0,6,1,3,54,8,-46
1,1,0,6,3,33,32,-1
1,0,0,1,3,258,51,-207
1,0,0,1,3,108,91,-17
1,0,6,0,3,50,16,-34
1,0,0,1,3,58,14,-44
2,0,0,0,3,83,214,131
3,0,0,2,3,30,59,29
1,0,0,1,3,30,87,57
3,1,0,0,3,144,37,-107
2,0,2,0,5,22,382,360
3,1,3,6,3,10,98,88
1,0,1,4,3,59,10,-49
1,0,0,0,3,702,85,-617
3,1,0,4,3,27,42,15
1,0,6,1,3,59,32,-27
1,0,3,0,3,11,100,89
3,0,6,1,3,15,41,26
3,0,2,0,5,127,121,-6
3,1,3,1,3,48,106,58
2,0,2,0,5,50,869,819
3,0,6,1,3,46,4,-42
3,0,2,0,5,6,74,68
1,0,0,6,3,47,138,91
1,0,2,0,5,70,57,-13
3,0,3,1,3,59,15,-44
3,0,6,3,3,3,18,15
3,0,3,6,3,32,42,10
3,0,6,2,3,17,8,-9
1,0,6,1,3,103,3,-100
3,0,0,1,3,87,14,-73
1,0,3,0,3,52,26,-26
3,0,3,1,3,129,60,-69
3,0,1,0,3,106,98,-8
1,0,0,0,3,550,43,-507
3,1,5,0,3,61,102,41
1,0,3,0,3,365,80,-285
3,0,6,3,3,6,10,4
1,0,0,1,3,39,150,111
3,0,6,1,3,44,14,-30
3,1,3,0,3,101,58,-43
1,0,0,0,3,38,52,14
3,0,2,1,5,195,11,-184
1,0,0,0,3,34,103,69
3,0,0,0,3,89,82,-7
1,0,6,0,3,48,44,-4
3,0,0,0,3,49,98,49
1,0,0,1,3,100,198,98
3,0,1,0,3,74,266,192
1,0,6,1,3,5,25,20
2,0,0,1,3,9,81,72
2,0,2,0,5,70,15,-55
3,1,0,1,3,92,7,-85
1,0,6,3,3,19,9,-10
3,1,0,0,3,133,458,325
3,0,3,5,3,94,20,-74
1,0,2,1,5,117,5,-112
3,0,0,6,3,53,40,-13
1,0,4,2,3,41,11,-30
3,0,2,0,5,2,97,95
3,0,6,1,3,38,13,-25
3,1,0,0,3,107,63,-44
3,0,1,1,3,32,102,70
1,0,3,6,3,32,109,77
1,0,0,7,3,58,35,-23
3,0,3,1,3,164,170,6
1,0,0,0,3,69,100,31
1,0,5,0,3,19,25,6
1,0,2,0,5,76,89,13
3,1,0,0,3,48,41,-7
3,0,6,0,3,53,58,5
3,0,5,3,3,1,20,19
1,0,0,0,3,69,102,33
3,0,0,0,3,139,104,-35
3,1,4,0,3,48,23,-25
3,0,2,4,5,1,7,6
3,0,0,0,3,67,82,15
1,0,5,0,3,6,136,130
3,0,2,0,5,16,61,45
3,0,2,0,5,44,48,4
3,0,2,4,5,3,49,46
3,0,4,1,3,416,47,-369
3,0,1,6,3,13,117,104
1,0,6,0,3,32,13,-19
1,0,0,1,3,33,134,101
3,0,0,0,3,56,82,26
3,0,2,1,5,21,53,32
2,0,2,0,5,42,90,48
3,1,0,0,3,59,171,112
3,1,0,1,3,89,20,-69
1,0,0,4,3,92,14,-78
3,0,6,1,3,78,28,-50
3,0,6,1,3,47,41,-6
0,1,3,0,3,168,4,-164
3,0,0,1,3,31,72,41
3,0,5,4,3,5,26,21
1,0,4,2,3,20,8,-12
1,0,2,1,5,80,88,8
3,1,0,1,3,93,21,-72
1,0,2,2,5,15,155,140
1,0,0,1,3,58,61,3
3,0,5,1,3,56,14,-42
3,1,7,5,3,4,1,-3
1,0,3,4,3,308,69,-239
1,0,0,0,3,59,36,-23
2,0,2,4,5,5,13,8
3,1,1,0,3,25,351,326
0,1,3,1,3,89,122,33
2,0,3,0,3,118,50,-68
1,0,4,1,3,83,134,51
2,0,1,1,3,42,5,-37
2,0,2,1,5,30,56,26
1,0,1,1,3,77,65,-12
1,0,3,1,3,81,601,520
1,0,0,0,3,62,101,39
3,0,6,1,3,37,11,-26
3,0,1,0,3,37,73,36
2,0,0,1,3,126,25,-101
1,0,0,1,3,85,62,-23
0,1,3,1,3,22,43,21
1,0,2,2,5,4,63,59
3,0,0,0,3,29,100,71
2,0,3,1,3,72,126,54
1,0,3,6,3,19,15,-4
1,0,0,0,3,105,129,24
3,0,3,0,3,35,71,36
3,0,5,3,3,25,7,-18
1,0,4,1,3,20,113,93
2,0,3,1,3,86,4,-82
3,0,3,0,3,10,43,33
3,0,4,6,3,13,14,1
1,0,0,1,3,153,16,-137
3,0,3,0,3,60,210,150
3,0,5,0,3,42,17,-25
3,0,4,0,3,95,98,3
1,0,6,1,3,3,49,46
3,0,0,1,3,45,22,-23
1,0,6,2,3,2,17,15
3,0,2,1,5,16,91,75
3,0,1,0,3,52,76,24
2,0,3,4,3,81,26,-55
3,0,5,1,3,28,47,19
2,0,3,4,3,176,113,-63
2,0,2,0,5,76,68,-8
2,0,3,0,3,64,185,121
3,1,0,0,3,42,127,85
1,0,0,4,3,10,101,91
3,0,0,7,3,8,70,62
3,1,4,7,3,125,28,-97
1,0,3,1,3,200,132,-68
3,0,3,0,3,28,61,33
1,0,4,4,3,17,4,-13
0,1,3,0,3,4,53,49
3,1,0,1,3,82,84,2
2,0,2,3,5,99,14,-85
3,0,2,0,5,76,59,-17
3,0,1,0,3,131,73,-58
3,0,2,0,5,35,150,115
3,0,0,0,3,37,64,27
3,1,3,0,3,129,592,463
3,0,2,1,5,3,189,186
3,1,1,0,3,47,1,-46
3,1,5,2,3,28,54,26
3,0,6,2,3,32,9,-23
1,0,0,6,3,53,112,59
3,0,6,1,3,33,49,16
1,0,3,0,3,129,150,21
2,0,2,0,5,33,43,10
2,0,1,4,3,44,42,-2
3,0,0,0,3,285,87,-198
1,0,2,0,5,39,19,-20
3,0,3,1,3,85,17,-68
1,0,2,1,5,25,58,33
3,0,6,1,3,3,48,45
3,0,5,0,3,17,81,64
3,0,6,1,3,33,67,34
2,0,2,0,5,13,80,67
1,0,0,1,3,54,124,70
3,0,6,0,3,46,231,185
3,0,2,0,5,51,43,-8
3,0,2,1,5,10,90,80
3,0,2,1,5,14,93,79
2,0,3,0,3,125,76,-49
2,0,0,0,3,102,53,-49
1,0,0,0,3,95,57,-38
1,0,6,0,3,555,59,-496
1,0,5,1,3,32,4,-28
1,0,0,1,3,30,85,55
3,1,0,6,3,5,52,47
1,0,1,2,3,84,49,-35
2,0,1,0,3,3,32,29
3,1,0,6,3,82,10,-72
3,1,7,5,3,5,2,-3
0,1,5,2,3,8,9,1
3,0,0,2,3,65,42,-23
3,0,1,0,3,46,62,16
3,0,4,1,3,5,101,96
2,0,2,0,5,34,136,102
2,0,1,1,3,22,52,30
1,0,0,1,3,94,183,89
3,1,3,1,3,14,62,48
3,0,2,6,5,5,7,2
1,0,3,4,3,43,51,8
1,0,3,0,3,179,37,-142
1,0,2,0,5,32,46,14
3,0,2,2,5,86,21,-65
1,0,5,2,3,8,23,15
3,0,5,1,3,21,47,26
3,1,0,1,3,68,4,-64
3,0,4,0,3,108,67,-41
2,0,0,0,3,24,105,81
2,0,0,2,3,63,7,-56
1,0,0,1,3,57,89,32
3,0,3,1,3,129,96,-33
3,0,6,1,3,66,30,-36
3,0,6,2,3,10,23,13
3,0,1,0,3,41,1,-40
3,0,2,0,5,94,68,-26
3,0,0,0,3,5,65,60
3,0,2,0,5,352,119,-233
1,0,2,7,5,2,4,2
3,0,6,1,3,47,2,-45
2,0,0,0,3,136,163,27
3,1,0,1,3,20,112,92
3,0,3,2,3,234,45,-189
3,1,0,6,3,16,68,52
3,0,3,0,3,42,154,112
3,0,2,1,5,153,52,-101
1,0,2,0,5,76,68,-8
3,1,5,6,3,21,18,-3
3,0,6,1,3,58,33,-25
3,0,2,4,5,1,8,7
3,1,1,0,3,20,21,1
3,0,6,4,3,5,37,32
3,1,0,6,3,17,98,81
3,0,1,1,3,39,7,-32
1,0,3,1,3,524,24,-500
1,0,6,0,3,73,31,-42
1,0,2,2,5,31,5,-26
1,0,3,6,3,47,29,-18
3,1,5,4,3,29,11,-18
2,0,0,0,3,239,67,-172
3,0,6,1,3,77,17,-60
3,1,0,1,3,105,34,-71
3,0,3,0,3,134,110,-24
1,0,0,0,3,53,80,27
3,0,6,0,3,72,113,41
3,0,6,1,3,33,88,55
3,0,3,0,3,29,98,69
3,0,2,1,5,29,53,24
3,0,2,3,5,84,4,-80
3,0,6,0,3,305,50,-255
1,0,5,0,3,37,31,-6
3,0,6,3,3,55,14,-41
1,0,4,2,3,64,33,-31
1,0,3,0,3,200,26,-174
1,0,6,1,3,7,87,80
2,0,2,0,5,195,30,-165
1,0,0,1,3,303,12,-291
2,0,2,2,5,107,20,-87
3,0,0,6,3,99,14,-85
3,1,1,0,3,3,84,81
3,0,2,1,5,80,204,124
2,0,0,1,3,167,83,-84
1,0,3,0,3,70,85,15
3,0,1,1,3,65,21,-44
3,0,3,5,3,81,94,13
3,1,1,0,3,11,17,6
1,0,3,0,3,101,93,-8
1,0,3,6,3,52,77,25
3,1,0,0,3,90,40,-50
3,1,0,1,3,57,18,-39
1,0,3,7,3,55,68,13
1,0,4,1,3,121,7,-114
3,0,2,0,5,53,15,-38
3,0,1,0,3,12,19,7
1,0,2,0,5,8,146,138
3,1,0,0,3,836,70,-766
3,0,1,4,3,34,7,-27
3,0,2,0,5,122,125,3
3,1,0,0,3,280,46,-234
1,0,0,0,3,259,133,-126
1,0,3,1,3,37,32,-5
1,0,2,0,5,79,65,-14
1,0,6,1,3,9,49,40
3,0,6,1,3,39,8,-31
1,0,0,0,3,131,134,3
3,0,3,4,3,110,260,150
1,0,3,1,3,91,37,-54
3,0,2,0,5,60,25,-35
2,0,2,1,5,57,14,-43
3,0,6,4,3,31,2,-29
1,0,0,0,3,74,78,4
